Brand,Model_Name,Model_Year,Vehicle_Age,Mileage_km,Engine_Capacity,Location_District,Condition,Fuel_Type,Transmission,Body_Type,Colour,Price_LKR
Perodua,Axia,2017.0,9.0,91000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,silver,5790000.0
Suzuki,Swift,2009.0,17.0,175755.0,1242.0,Sapugaskanda,Used,Petrol,Automatic,Hatchback,silver,5800000.0
Daihatsu,Mira,2014.0,12.0,76500.0,650.0,Kottawa,Used,Petrol,Automatic,Hatchback,pink,5395000.0
Toyota,Prius,2012.0,14.0,145000.0,1800.0,Kurunegala,Used,Hybrid,Automatic,Hatchback,maroon,10750000.0
Toyota,Starlet,1986.0,40.0,0.0,1300.0,Horana,Used,Petrol,Manual,,black,1450000.0
Toyota,Corolla,1992.0,34.0,123456.0,1500.0,Anamaduwa,Used,Petrol,Manual,Saloon,white,3000000.0
Toyota,Wigo,2017.0,9.0,42000.0,1000.0,Kohuwala,Used,Petrol,Automatic,Hatchback,other,6290000.0
Suzuki,Wagon R,2015.0,11.0,113000.0,,Kandy,Used,Petrol,Automatic,Hatchback,maroon,6050000.0
Suzuki,Wagon R,2018.0,8.0,88000.0,650.0,Akurana,Used,Petrol,Automatic,Liftback,red,6300000.0
Suzuki,Swift,2017.0,9.0,78000.0,1000.0,Dehiwala,Used,Petrol,Automatic,Liftback,white,7850000.0
Toyota,Axio,2014.0,12.0,145000.0,1500.0,Athurugiriya,Used,Petrol,Automatic,Hatchback,white,8300000.0
Mitsubishi,Lancer,1991.0,35.0,150000.0,1600.0,Peradeniya,Used,Petrol,Manual,Sedan,green,4250000.0
Toyota,Corolla,,,0.0,1200.0,Horana,Used,Petrol,Manual,,red,850000.0
Toyota,Corolla,1986.0,40.0,1000.0,1300.0,Kuruwita,Used,Petrol,Manual,Hatchback,blue,1685000.0
BMW,3 Series,2011.0,15.0,0.0,1990.0,Panadura,Used,Diesel,Automatic,Sedan,white,10495000.0
Hyundai,Eon,2017.0,9.0,48000.0,800.0,Kalmunai,Used,Petrol,Automatic,Liftback,white,4200000.0
Daihatsu,Mira,2024.0,2.0,2400.0,660.0,Kollupitiya (Colombo 03),Brand New,Petrol,Automatic,Hatchback,blue,7200000.0
Toyota,Premio,2007.0,19.0,108000.0,1500.0,Sri Jayawardenepura Kotte,Used,Petrol,Automatic,Saloon,maroon,9800000.0
Nissan,Dayz,2024.0,2.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,other,7300000.0
Toyota,Corolla,2019.0,7.0,93000.0,1490.0,Homagama,Used,Hybrid,Automatic,Sedan,red,13000000.0
Suzuki,Celerio,2017.0,9.0,93000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,red,5275000.0
Suzuki,Spacia,2023.0,3.0,4500.0,690.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,white,8650000.0
Suzuki,Wagon R,2017.0,9.0,130000.0,660.0,Maharagama,Used,Hybrid,Automatic,Liftback,white,6150000.0
Toyota,Premio,2010.0,16.0,85800.0,1500.0,Chilaw,Used,Petrol,Automatic,Liftback,maroon,9650000.0
BMW,M Series,2014.0,12.0,107000.0,2000.0,Gampaha,Used,Diesel,Automatic,Saloon,white,22000000.0
Nissan,March,2001.0,25.0,145000.0,990.0,Kottawa,Used,Petrol,Automatic,Station wagon,blue,3000000.0
Suzuki,Alto,2014.0,12.0,95000.0,800.0,Kuliyapitiya,Used,Petrol,Manual,Hatchback,white,4000000.0
Suzuki,Wagon R,2014.0,12.0,0.0,650.0,Hokandara,Used,Petrol,Automatic,Liftback,silver,5500000.0
Mercedes Benz,C Class,2000.0,26.0,204000.0,2000.0,Beruwala,Used,Petrol,Automatic,Sedan,beige,6200000.0
Toyota,Axio,2014.0,12.0,245000.0,1329.0,Akarella,Used,Petrol,Automatic,Hatchback,white,8000000.0
Toyota,Yaris,2023.0,3.0,76000.0,1000.0,Kotte,Reconditioned,Petrol,Automatic,Hatchback,white,7850000.0
Suzuki,Wagon R,2015.0,11.0,106900.0,650.0,Bandaragama,Used,Petrol,Automatic,Liftback,white,5275000.0
Toyota,Vitz,2008.0,18.0,152000.0,1000.0,Waikkal,Used,Petrol,Automatic,Hatchback,white,5350000.0
Toyota,Aqua,2013.0,13.0,152600.0,1500.0,Nittambuwa,Used,Petrol,Automatic,Saloon,other,7025000.0
Micro,Panda,2012.0,14.0,120500.0,1300.0,Maradana (Colombo 10),Used,Petrol,Manual,Hatchback,white,2550000.0
Toyota,Aqua,2012.0,14.0,11200.0,1500.0,Sri Jayawardenepura Kotte,Used,Hybrid,Automatic,Hatchback,silver,6795000.0
Suzuki,Maruti,2006.0,20.0,120000.0,800.0,Nugegoda,Used,Petrol,Manual,Liftback,other,2085000.0
Honda,Insight,2009.0,17.0,172000.0,1234.0,Kiribathgoda,Used,Petrol,Automatic,Liftback,white,7290000.0
Toyota,Pixis,2024.0,2.0,0.0,650.0,Angoda,Brand New,Petrol,Automatic,Hatchback,blue,6700000.0
Daihatsu,Thor,2022.0,4.0,21000.0,1000.0,Adampan,Brand New,Petrol,Automatic,Hatchback,blue,9800000.0
Audi,A6,2013.0,13.0,165000.0,1968.0,Slave Island (Colombo 02),Used,Diesel,Automatic,Sedan,black,14000000.0
Suzuki,Wagon R,2014.0,12.0,83000.0,660.0,Athurugiriya,Used,Hybrid,Automatic,,white,6000000.0
Nissan,Sunny,2002.0,24.0,0.0,1500.0,Bibile,Reconditioned,Diesel,Automatic,Saloon,other,4500000.0
Suzuki,Swift,2003.0,23.0,68000.0,1300.0,Dehiwala,Used,Petrol,Manual,Liftback,silver,3900000.0
Suzuki,Celerio,2015.0,11.0,85328.0,1000.0,Batticaloa,Used,Petrol,Automatic,Hatchback,white,4950000.0
Suzuki,Wagon R,2017.0,9.0,110000.0,660.0,Kirillawala,Used,Petrol,Automatic,Hatchback,white,5650000.0
Perodua,Axia,2016.0,10.0,37445.0,1000.0,Kandy,Used,Petrol,Automatic,Hatchback,silver,5450000.0
Toyota,Yaris,2007.0,19.0,170000.0,1300.0,Athurugiriya,Used,Petrol,Automatic,Sedan,white,6700700.0
Suzuki,Wagon R,2017.0,9.0,35360.0,650.0,Piliyandala,Used,Hybrid,Automatic,Sedan,purple,6300000.0
Toyota,Vitz,2019.0,7.0,46000.0,1000.0,Negombo,Used,Petrol,Automatic,,red,8499000.0
Toyota,Axio,2017.0,9.0,123000.0,1500.0,Jambugahapitiya,Used,Hybrid,Automatic,,white,12100000.0
Toyota,Prius,2007.0,19.0,178700.0,1490.0,Medawachchiya,Used,Hybrid,Automatic,Hatchback,silver,6950000.0
Suzuki,Maruti,2010.0,16.0,0.0,800.0,Kurunegala,Used,Petrol,Manual,Liftback,black,3050000.0
Suzuki,Ignis,2016.0,10.0,86990.0,1240.0,Kiribathgoda,Used,Petrol,Automatic,Hatchback,red,6130000.0
Toyota,Passo,2023.0,3.0,1234.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,maroon,8100000.0
Toyota,Aqua,2014.0,12.0,127500.0,1500.0,Piliyandala,Used,Petrol,Manual,Hatchback,white,7450000.0
Toyota,Mark II,2001.0,25.0,148000.0,2000.0,Kurunegala,Used,Petrol,Automatic,Hatchback,black,6300000.0
Tata,Nano,2016.0,10.0,120000.0,660.0,Adampan,Used,Petrol,Automatic,Hatchback,red,1400000.0
Daihatsu,Move,2016.0,10.0,78000.0,658.0,Weliveriya,Used,Petrol,Automatic,Hatchback,silver,5890000.0
Suzuki,Spacia,2025.0,1.0,3500.0,690.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,white,9500000.0
Honda,Grace,2017.0,9.0,88500.0,1500.0,Hapugala,Used,Hybrid,Automatic,Saloon,purple,9800000.0
Nissan,Dayz,2025.0,1.0,1000.0,658.0,Negombo,Reconditioned,Petrol,Automatic,Hatchback,white,8750000.0
Toyota,Vitz,2007.0,19.0,0.0,1300.0,Kottawa,Used,Petrol,Automatic,Hatchback,black,6000000.0
Suzuki,Wagon R,2015.0,11.0,0.0,650.0,Agalawatta,Used,Petrol,Automatic,Hatchback,red,5300000.0
Toyota,Carina,1999.0,27.0,165000.0,1500.0,Kuliyapitiya,Used,Petrol,Automatic,Saloon,silver,5850000.0
KIA,Sephia,2002.0,24.0,162481.0,1331.0,Mattegoda,Used,Petrol,Automatic,Sedan,gray,2600000.0
Suzuki,Wagon R,2024.0,2.0,0.0,650.0,Digana,Brand New,Petrol,Automatic,,black,7300000.0
Nissan,Almera,2025.0,1.0,0.0,1000.0,Kohuwala,Brand New,Petrol,Automatic,Sedan,red,13350000.0
Toyota,Aqua,2015.0,11.0,129000.0,1500.0,Horana,Used,Hybrid,Automatic,Hatchback,black,7950000.0
Toyota,Prius,2010.0,16.0,216000.0,1900.0,Rajagiriya,Used,Hybrid,Automatic,Saloon,white,8600000.0
Honda,Grace,2015.0,11.0,160000.0,1000.0,Kadugannawa,Used,Hybrid,Automatic,Saloon,maroon,8850000.0
Toyota,Aqua,2015.0,11.0,150000.0,1496.0,Baddegama,Used,Hybrid,Automatic,Convertible,white,7800000.0
Toyota,Axio,2007.0,19.0,0.0,1200.0,Nikaweratiya,Used,Petrol,Automatic,Hatchback,gray,7250000.0
Nissan,Clipper,2023.0,3.0,6600.0,660.0,Kottawa,Reconditioned,Petrol,Automatic,Hatchback,white,6900000.0
Toyota,Aqua,2012.0,14.0,101000.0,1490.0,Maharagama,Used,Hybrid,Automatic,Liftback,silver,7050000.0
Suzuki,Wagon R,2014.0,12.0,120000.0,650.0,Polonnaruwa,Reconditioned,Petrol,Automatic,Hatchback,white,5475000.0
Toyota,Vitz,2011.0,15.0,149000.0,1000.0,Kalubowila,Used,Petrol,Automatic,Convertible,black,5750000.0
Nissan,Sunny,1992.0,34.0,150000.0,2000.0,Yakkala,Used,Diesel,Manual,Saloon,other,2250000.0
Suzuki,Wagon R,2024.0,2.0,3400.0,660.0,Colombo Fort (Colombo 01),Reconditioned,Petrol,Automatic,Hatchback,blue,7190000.0
Suzuki,Alto,2012.0,14.0,170000.0,1000.0,Negombo,Used,Petrol,Manual,Hatchback,maroon,3100000.0
Perodua,Axia,2016.0,10.0,167236.0,1000.0,Moratuwa,Used,Petrol,Automatic,Hatchback,silver,5650000.0
Toyota,Axio,2024.0,2.0,5000.0,1500.0,Kottawa,Brand New,Hybrid,Automatic,Hatchback,silver,13800000.0
Nissan,Sunny,2008.0,18.0,98000.0,1300.0,Kalmunai,Used,Petrol,Automatic,Saloon,silver,6000000.0
Toyota,Premio,2014.0,12.0,136000.0,1500.0,Narammala,Used,Petrol,Automatic,Hatchback,maroon,11580000.0
Toyota,Corolla,2003.0,23.0,173000.0,1500.0,Kirindiwela,Used,Petrol,Automatic,Saloon,silver,5825000.0
Suzuki,Swift,2004.0,22.0,165000.0,1300.0,Moratuwa,Used,Petrol,Automatic,Hatchback,silver,4300000.0
Toyota,Axio,2012.0,14.0,161000.0,1490.0,Nugegoda,Used,Petrol,Automatic,Sedan,silver,8100000.0
Suzuki,Alto,2015.0,11.0,122000.0,1000.0,Kotahena (Colombo 13),Used,Petrol,Automatic,Liftback,gray,4150000.0
Suzuki,Wagon R,2014.0,12.0,133000.0,,Kurunegala,Used,Petrol,Automatic,Hatchback,red,5450000.0
Mercedes Benz,S Class,2005.0,21.0,150000.0,3500.0,Dehiwala,Used,Petrol,Automatic,Sedan,gray,18000000.0
Hyundai,Eon,2015.0,11.0,75000.0,1200.0,Hingurakgoda,Used,Petrol,Automatic,Liftback,gray,3670000.0
Toyota,Yaris,2025.0,1.0,0.0,1000.0,Kelaniya,Brand New,Petrol,Automatic,Liftback,gray,10200000.0
Mitsubishi,Lancer,1992.0,34.0,250000.0,1500.0,Battaramulla,Used,Petrol,Manual,Sedan,blue,3180000.0
Suzuki,Spacia,2018.0,8.0,75000.0,660.0,Gampaha,Used,Petrol,Automatic,,white,7150000.0
Toyota,Yaris,2024.0,2.0,0.0,999.0,Kelaniya,Brand New,Petrol,Automatic,Hatchback,red,10700000.0
Suzuki,Wagon R,2017.0,9.0,109000.0,650.0,Alawatugoda,Used,Petrol,Automatic,Station wagon,black,6500000.0
Daihatsu,Mira,2024.0,2.0,0.0,660.0,Sapugaskanda,Brand New,Petrol,Automatic,Hatchback,blue,6850000.0
Suzuki,Maruti,2011.0,15.0,0.0,800.0,Kandy,Used,Petrol,Manual,Hatchback,maroon,2375000.0
BMW,F30,2017.0,9.0,65000.0,1500.0,Cinnamon Garden (Colombo 07),Used,Petrol,Automatic,Sedan,white,19500000.0
Toyota,Axio,2015.0,11.0,0.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Saloon,black,9600000.0
Toyota,Premio,2013.0,13.0,180000.0,1500.0,Kandy,Used,Petrol,Automatic,Liftback,maroon,11200000.0
Toyota,Premio,2017.0,9.0,80915.0,1500.0,Kohuwala,Reconditioned,Petrol,Automatic,Saloon,black,15500000.0
Toyota,Axio,2016.0,10.0,170000.0,1490.0,Welipennagahamulla,Used,Hybrid,Automatic,Sedan,silver,11200000.0
Suzuki,Spacia,2024.0,2.0,0.0,658.0,Nugegoda,Brand New,Petrol,Automatic,Hatchback,white,7950000.0
Suzuki,Alto,2015.0,11.0,82500.0,998.0,Dematagoda (Colombo 09),Used,Petrol,Automatic,Liftback,blue,4500000.0
Honda,Grace,2014.0,12.0,120000.0,1500.0,Wellampitiya,Used,Petrol,Automatic,Saloon,gray,7800000.0
Nissan,Tiida,2012.0,14.0,160000.0,1500.0,Matale,Used,Petrol,Automatic,Saloon,white,7000000.0
Toyota,Premio,2007.0,19.0,118000.0,1500.0,Kandy,Used,Petrol,Automatic,Hatchback,white,7950000.0
Nissan,Dayz,2024.0,2.0,6600.0,660.0,Kottawa,Reconditioned,Petrol,Automatic,Hatchback,other,7250000.0
Suzuki,Alto,2017.0,9.0,115618.0,660.0,Mulleriyawa New Town,Used,Petrol,Automatic,Hatchback,blue,5350000.0
Suzuki,Celerio,2017.0,9.0,110000.0,1000.0,Kotikawatta,Used,Petrol,Automatic,,white,5475000.0
Hyundai,Accent,2001.0,25.0,0.0,1300.0,Pepiliyana,Used,Petrol,Automatic,Saloon,gold,2850000.0
Mazda,6,2015.0,11.0,185000.0,2500.0,Negombo,Used,Petrol,Automatic,Saloon,red,16000000.0
Suzuki,Wagon R,2017.0,9.0,64000.0,650.0,Malabe,Used,Hybrid,Automatic,Hatchback,white,6675000.0
Honda,Shuttle,2018.0,8.0,95000.0,1500.0,Yakkala,Used,Hybrid,Automatic,Hatchback,black,12600000.0
Suzuki,Wagon R,2024.0,2.0,2500.0,690.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,white,7500000.0
Suzuki,Wagon R,2017.0,9.0,134000.0,655.0,Kalmunai,Used,Hybrid,Automatic,Hatchback,black,5800000.0
Toyota,Aqua,2014.0,12.0,152000.0,1500.0,Dehiwala,Used,Petrol,Automatic,Liftback,blue,7450000.0
Toyota,Axio,2007.0,19.0,220000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Sedan,silver,7250000.0
Toyota,Axio,2014.0,12.0,121000.0,1500.0,Boralesgamuwa,Used,Hybrid,Automatic,Saloon,white,8200000.0
Toyota,Vitz,2000.0,26.0,200000.0,990.0,Kochchikade,Used,Petrol,Automatic,Hatchback,black,4300000.0
Toyota,Axio,2015.0,11.0,178000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Liftback,black,9150000.0
Micro,Panda,2012.0,14.0,0.0,1500.0,Moratuwa,Used,Petrol,Manual,Hatchback,white,2500000.0
Honda,Accord,2004.0,22.0,183500.0,1000.0,Horana,Used,Petrol,Automatic,Saloon,brown,4790000.0
Nissan,Primera,2001.0,25.0,170000.0,1200.0,Colombo Fort (Colombo 01),Used,Petrol,Manual,Hatchback,silver,3750000.0
Daihatsu,Charade,2000.0,26.0,75000.0,1300.0,Rajagiriya,Used,Petrol,Other,Liftback,blue,3350000.0
Honda,Fit,2015.0,11.0,90000.0,1500.0,Matara,Used,Petrol,Automatic,Hatchback,white,8200000.0
Suzuki,Alto,2010.0,16.0,65110.0,800.0,Pannala,Used,Petrol,Manual,Sports,silver,3275000.0
Honda,Fit,2011.0,15.0,140000.0,1330.0,Kalpitiya,Used,Hybrid,Automatic,Hatchback,green,6500000.0
Honda,Accord,2001.0,25.0,192000.0,1800.0,Panadura,Used,Petrol,Automatic,Sedan,silver,4390000.0
Toyota,Allion,2013.0,13.0,120000.0,1490.0,Gampaha,Used,Petrol,Automatic,Saloon,black,10500000.0
Toyota,Prius,2014.0,12.0,134000.0,1800.0,Nugegoda,Used,Hybrid,Automatic,Liftback,silver,9500000.0
Suzuki,Spacia,2023.0,3.0,100.0,658.0,Angoda,Brand New,Petrol,Automatic,Hatchback,blue,8450000.0
Suzuki,Wagon R,2018.0,8.0,74000.0,1000.0,Kohuwala,Used,Petrol,Automatic,Hatchback,white,6795000.0
Daihatsu,Taft,2025.0,1.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,gray,7800000.0
Suzuki,Spacia,2024.0,2.0,4000.0,650.0,Madawala Bazaar,Brand New,Hybrid,Automatic,Station wagon,white,9375000.0
Suzuki,Celerio,2018.0,8.0,78000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,white,5790000.0
Suzuki,Alto,2015.0,11.0,78000.0,800.0,Kalmunai,Used,Petrol,Manual,Liftback,silver,3800000.0
Toyota,Corolla,2008.0,18.0,177000.0,1600.0,Gampaha,Used,Petrol,Automatic,Saloon,black,6700000.0
Suzuki,Wagon R,2017.0,9.0,0.0,,Kurunegala,Used,Petrol,Manual,Hatchback,white,4700000.0
Toyota,Aqua,2012.0,14.0,153000.0,1490.0,Kadawatha,Used,Petrol,Automatic,Liftback,black,6200000.0
Nissan,Note,2023.0,3.0,500.0,1198.0,Anuradhapura,Brand New,Petrol,Automatic,Hatchback,purple,11000000.0
Nissan,Roox,2023.0,3.0,48500.0,660.0,Kottawa,Brand New,Hybrid,Automatic,Hatchback,white,7790000.0
Toyota,Vitz,2016.0,10.0,21500.0,1000.0,Mawanella,Used,Petrol,Automatic,Hatchback,black,7700000.0
Toyota,Axio,2011.0,15.0,133000.0,1500.0,Kurunegala,Used,Petrol,Automatic,Liftback,white,7650000.0
Suzuki,Alto,2010.0,16.0,200000.0,660.0,Matale,Used,Petrol,Manual,Hatchback,red,3000000.0
Suzuki,Maruti,2010.0,16.0,84000.0,800.0,Kahathuduwa,Used,Petrol,Manual,Hatchback,silver,2430000.0
Toyota,Corolla,1999.0,27.0,180000.0,1300.0,Kurunegala,Used,Petrol,Automatic,Station wagon,white,3200000.0
Toyota,Premio,2010.0,16.0,118000.0,1500.0,Kandy,Used,Petrol,Automatic,Liftback,brown,9050000.0
Suzuki,Spacia,2022.0,4.0,30000.0,660.0,Alutgama,Brand New,Hybrid,Automatic,Hatchback,white,8350000.0
Suzuki,Celerio,2015.0,11.0,140000.0,996.0,Rajagiriya,Used,Petrol,Manual,Hatchback,white,4500000.0
Suzuki,Alto,2010.0,16.0,133000.0,660.0,Kadawatha,Used,Petrol,Manual,Hatchback,maroon,2950000.0
Toyota,Roomy,2017.0,9.0,69000.0,900.0,Homagama,Used,Petrol,Automatic,Hatchback,silver,8000000.0
Suzuki,Wagon R,2024.0,2.0,1850.0,650.0,Nugegoda,Brand New,Hybrid,Automatic,Sedan,white,7750000.0
Toyota,Vitz,2018.0,8.0,61345.0,1000.0,Pannala,Used,Petrol,Manual,Sports,silver,8200000.0
Toyota,Yaris,2024.0,2.0,11500.0,1200.0,Gampaha,Reconditioned,Petrol,Automatic,Hatchback,black,9550000.0
Toyota,Passo,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,gray,8200000.0
Suzuki,Alto,2002.0,24.0,0.0,800.0,Ratmalana,Used,Petrol,Automatic,,blue,1700000.0
Toyota,Yaris Ativ,2025.0,1.0,0.0,1200.0,Colombo Fort (Colombo 01),Brand New,Petrol,Automatic,Saloon,white,16500000.0
Suzuki,Celerio,2014.0,12.0,0.0,990.0,Horana,Used,Petrol,Manual,Hatchback,black,4950000.0
Perodua,Viva,2013.0,13.0,92000.0,1000.0,Adampan,Used,Petrol,Automatic,Hatchback,purple,4675000.0
Toyota,Axio,2018.0,8.0,125000.0,1500.0,Nugegoda,Used,Hybrid,Automatic,Saloon,red,12500000.0
Daihatsu,Thor,2023.0,3.0,11700.0,1000.0,Borella (Colombo 08),Brand New,Petrol,Automatic,Hatchback,white,9600000.0
Toyota,Corolla,1997.0,29.0,0.0,2000.0,Piliyandala,Reconditioned,Diesel,Automatic,Saloon,white,3500000.0
Geely,Panda,2015.0,11.0,67000.0,1000.0,Kottawa,Used,Petrol,Manual,Hatchback,black,2795000.0
Suzuki,Maruti,2011.0,15.0,0.0,800.0,Kandy,Used,Petrol,Manual,Hatchback,white,2275000.0
Honda,Fit,2013.0,13.0,122000.0,1330.0,Pannala,Used,Petrol,Manual,Sports,blue,6450000.0
Honda,Civic,2007.0,19.0,106000.0,1490.0,Pitipana Homagama,Used,Petrol,Manual,Hatchback,silver,5575000.0
Toyota,Alpha,2012.0,14.0,140000.0,1800.0,Marawila,Used,Hybrid,Automatic,Hatchback,silver,11800000.0
Toyota,Vitz,2015.0,11.0,150000.0,1000.0,Galagedara,Used,Petrol,Automatic,Hatchback,white,6750000.0
Toyota,Belta,2008.0,18.0,151000.0,1300.0,Dehiwala,Used,Petrol,Automatic,Sedan,silver,6350000.0
BMW,i Series,2013.0,13.0,1500.0,1000.0,Nugegoda,Used,Petrol,Manual,Hatchback,gray,18275000.0
Suzuki,Wagon R,2018.0,8.0,115000.0,650.0,Madurankuliya,Used,Petrol,Automatic,Hatchback,white,6375000.0
Perodua,Bezza,2017.0,9.0,140000.0,998.0,Talawatugoda,Used,Petrol,Automatic,Saloon,silver,6120000.0
Suzuki,Swift,2003.0,23.0,154000.0,1300.0,Horana,Used,Petrol,Automatic,Hatchback,black,4400000.0
Mitsubishi,eK,2023.0,3.0,4500.0,690.0,Kurunegala,Brand New,Hybrid,Automatic,Hatchback,white,7250000.0
Perodua,Viva,2013.0,13.0,0.0,1000.0,Kandy,Used,Petrol,Automatic,Hatchback,white,4500000.0
Honda,Civic,2002.0,24.0,280000.0,1500.0,Dehiwala,Used,Petrol,Automatic,Hatchback,silver,5600000.0
Suzuki,Swift,2008.0,18.0,116000.0,1300.0,Malabe,Used,Petrol,Automatic,Hatchback,blue,5450000.0
Suzuki,Wagon R,2014.0,12.0,98000.0,650.0,Alampil,Used,Petrol,Automatic,Station wagon,silver,5550000.0
Suzuki,Maruti,2007.0,19.0,131200.0,800.0,Divulapitiya,Used,Petrol,Manual,Saloon,blue,2175000.0
Toyota,Vitz,2016.0,10.0,77000.0,1000.0,Kuliyapitiya,Used,Petrol,Automatic,Liftback,silver,7150000.0
Toyota,Axio,2015.0,11.0,107000.0,1500.0,Dompe,Used,Hybrid,Automatic,Sedan,purple,9500000.0
Honda,Fit,2012.0,14.0,126650.0,1339.0,Moratuwa,Used,Petrol,Automatic,Hatchback,silver,6750000.0
Suzuki,Alto,2016.0,10.0,36359.0,660.0,Kottawa,Used,Petrol,Tiptronic,Hatchback,silver,5375000.0
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Wattala,Brand New,Petrol,Automatic,Hatchback,white,8590000.0
Perodua,Axia,2016.0,10.0,86000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,white,5425000.0
Suzuki,Alto,2013.0,13.0,92929.0,1000.0,Gampaha,Used,Petrol,Manual,Hatchback,red,3550000.0
Suzuki,Celerio,2016.0,10.0,116000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Hatchback,white,5050000.0
Toyota,Axio,2012.0,14.0,81000.0,1500.0,Kottawa,Used,Petrol,Automatic,Saloon,white,9000000.0
Perodua,Elite,2011.0,15.0,112000.0,1000.0,Moratuwa,Used,Petrol,Automatic,Hatchback,black,4285000.0
Suzuki,Wagon R,2018.0,8.0,68000.0,650.0,Yakkala,Used,Hybrid,Automatic,Hatchback,white,6790000.0
Toyota,Premio,2019.0,7.0,89000.0,1500.0,Kohuwala,Used,Petrol,Automatic,Saloon,silver,16750000.0
Suzuki,Spacia,2024.0,2.0,3000.0,990.0,Halloluwa,Brand New,Petrol,Automatic,Hatchback,white,9500000.0
Suzuki,Alto,2015.0,11.0,0.0,800.0,Godagama,Used,Petrol,Manual,Liftback,black,4000000.0
Nissan,Almera,2025.0,1.0,0.0,1000.0,Kohuwala,Brand New,Petrol,Automatic,Saloon,white,13400000.0
Suzuki,Alto,2011.0,15.0,60231.0,1000.0,Ambalangoda,Used,Petrol,Manual,Hatchback,white,3600000.0
Suzuki,Wagon R,2017.0,9.0,87000.0,1500.0,Boralesgamuwa,Used,Hybrid,Automatic,Liftback,black,5700000.0
Suzuki,Swift,2018.0,8.0,83000.0,1240.0,Ratmalana,Used,Hybrid,Automatic,Hatchback,red,9650000.0
Renault,KWID,2018.0,8.0,0.0,1300.0,Mamaduwa,Used,Petrol,Automatic,Hatchback,other,3800000.0
Toyota,Aqua,2013.0,13.0,132000.0,1500.0,Anuradhapura,Used,Hybrid,Automatic,Saloon,white,7100000.0
Toyota,Premio,2019.0,7.0,113000.0,1500.0,Kollupitiya (Colombo 03),Used,Petrol,Automatic,,white,15300000.0
Toyota,Vitz,2007.0,19.0,188200.0,1000.0,Ratmalana,Used,Petrol,Automatic,Hatchback,blue,5150000.0
Suzuki,Wagon R,2025.0,1.0,1300.0,650.0,Yakkala,Reconditioned,Petrol,Automatic,Hatchback,white,7750000.0
KIA,Picanto,2016.0,10.0,45000.0,660.0,Boralesgamuwa,Used,Petrol,Manual,Hatchback,gray,5975000.0
Toyota,Passo,2017.0,9.0,71000.0,760.0,Kegalle,Used,Petrol,Automatic,Hatchback,blue,5500000.0
Nissan,HP11,2000.0,26.0,345000.0,2000.0,Narahenpita (Colombo 05),Used,Petrol,Manual,Sedan,black,3585000.0
BMW,3 Series,2011.0,15.0,120000.0,2000.0,Kadawatha,Used,Diesel,Automatic,Hatchback,white,13000000.0
Honda,N WGN,2024.0,2.0,100.0,658.0,Negombo,Brand New,Petrol,Automatic,Hatchback,black,8750000.0
Suzuki,Spacia,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,yellow,7250000.0
Toyota,Aqua,2016.0,10.0,0.0,1300.0,Hinatiyana Madawala,Used,Petrol,Automatic,Hatchback,pink,7500000.0
Toyota,Vitz,2013.0,13.0,116680.0,990.0,Dekatana,Used,Petrol,Automatic,Hatchback,black,7250000.0
Suzuki,Alto,2014.0,12.0,179000.0,800.0,Anuradhapura,Used,Petrol,Manual,Hatchback,blue,3585000.0
Honda,Grace,2017.0,9.0,146000.0,1490.0,Nagoda,Used,Petrol,Automatic,Sedan,gray,9800000.0
Toyota,Aqua,2013.0,13.0,140000.0,1500.0,Matara,Reconditioned,Petrol,Automatic,Hatchback,black,7350000.0
Toyota,Vitz,2018.0,8.0,56000.0,1000.0,Kalmunai,Used,Hybrid,Automatic,Sedan,white,8100000.0
Toyota,Prius,2013.0,13.0,140000.0,1798.0,Panadura,Used,Petrol,Automatic,Hatchback,silver,9850000.0
Mitsubishi,Lancer,2002.0,24.0,200000.0,1300.0,Anuradhapura,Used,Petrol,Manual,Saloon,white,4300000.0
Toyota,Yaris,2023.0,3.0,0.0,1000.0,Horana,Brand New,Petrol,Automatic,,black,9720000.0
Suzuki,Wagon R,2024.0,2.0,3300.0,650.0,Kotahena (Colombo 13),Reconditioned,Petrol,Automatic,Hatchback,black,8300000.0
Suzuki,Swift,2011.0,15.0,69800.0,1200.0,Nugegoda,Used,Petrol,Manual,Liftback,gray,4250000.0
