Brand,Model_Name,Model_Year,Vehicle_Age,Mileage_km,Engine_Capacity,Location_District,Condition,Fuel_Type,Transmission,Body_Type,Colour,Price_LKR
Toyota,Yaris,2022.0,4.0,0.0,1500.0,Maharagama,Brand New,Hybrid,Automatic,Hatchback,white,11990000.0
Nissan,March,2001.0,25.0,145000.0,990.0,Kottawa,Used,Petrol,Automatic,Station wagon,blue,3000000.0
Renault,KWID,2016.0,10.0,0.0,800.0,Padukka,Used,Petrol,Manual,Hatchback,brown,3700000.0
BMW,M Series,2012.0,14.0,160000.0,2000.0,Ambalangoda,Used,Diesel,Automatic,Sedan,black,19500000.0
Perodua,Viva,2013.0,13.0,92000.0,1000.0,Adampan,Used,Petrol,Automatic,Hatchback,purple,4675000.0
Suzuki,Wagon R,2016.0,10.0,95000.0,660.0,Panadura,Used,Petrol,Automatic,Hatchback,black,5600000.0
Toyota,Corolla,2004.0,22.0,123.0,1500.0,Matugama,Used,Petrol,Manual,Sedan,black,5800000.0
Toyota,Prius,2011.0,15.0,165000.0,1600.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,black,8250000.0
Suzuki,Wagon R,2025.0,1.0,0.0,660.0,Kohuwala,Brand New,Petrol,Automatic,Hatchback,white,8650000.0
Toyota,Allion,2008.0,18.0,250000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,black,7700000.0
Toyota,Passo,2008.0,18.0,154000.0,990.0,Delgoda,Used,Petrol,Automatic,Hatchback,white,5250000.0
Honda,City,2025.0,1.0,135.0,1000.0,Kollupitiya (Colombo 03),Brand New,Petrol,Tiptronic,Sedan,gray,13500000.0
Mazda,Flair,2015.0,11.0,179000.0,660.0,Ja-Ela,Used,Hybrid,Automatic,Station wagon,beige,6175000.0
Toyota,Corolla,1988.0,38.0,467000.0,1800.0,Matara,Used,Diesel,Manual,Sedan,white,2800000.0
Micro,Panda,2018.0,8.0,91000.0,1000.0,Panadura,Used,Petrol,Automatic,Hatchback,white,4000000.0
Suzuki,Maruti,2007.0,19.0,92000.0,800.0,Homagama,Used,Petrol,Manual,Liftback,blue,2150000.0
Toyota,Starlet,1986.0,40.0,0.0,1300.0,Horana,Used,Petrol,Manual,,black,1450000.0
Toyota,Corolla,2004.0,22.0,125000.0,1500.0,Kadawatha,Used,Petrol,Automatic,Saloon,white,6275000.0
Suzuki,Hustler,2016.0,10.0,85000.0,650.0,Pussellawa,Used,Petrol,Automatic,Hatchback,yellow,6800000.0
Ford,Fiesta,2015.0,11.0,0.0,1000.0,Colombo Fort (Colombo 01),Used,Petrol,Automatic,Hatchback,white,7950000.0
Toyota,Crown,2024.0,2.0,20000.0,2500.0,Kohuwala,Brand New,Petrol,Automatic,Sedan,white,58500000.0
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Kelaniya,Brand New,Hybrid,Automatic,Hatchback,white,8750000.0
Toyota,Premio,2017.0,9.0,126000.0,1500.0,Matara,Used,Petrol,Automatic,Sedan,white,15000000.0
Suzuki,Wagon R,2018.0,8.0,147000.0,650.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white,6625000.0
Suzuki,Swift,2007.0,19.0,170000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,blue,4800000.0
Toyota,Corolla,1995.0,31.0,295000.0,1500.0,Katugastota,Used,Petrol,Manual,Hatchback,silver,2800000.0
Toyota,Axio,2015.0,11.0,160000.0,1500.0,Wattala,Used,Hybrid,Automatic,Saloon,white,9950000.0
Mitsubishi,Minica,2008.0,18.0,140000.0,998.0,Badalgama,Used,Petrol,Automatic,Hatchback,black,3550000.0
KIA,Rio,2002.0,24.0,149000.0,1300.0,Kolonnawa,Reconditioned,Petrol,Manual,Saloon,blue,680000.0
Suzuki,Maruti,2012.0,14.0,79288.0,800.0,Gurudeniya,Used,Petrol,Manual,Hatchback,maroon,2575000.0
Nissan,Sunny,2003.0,23.0,0.0,1500.0,Kurunegala,Used,Petrol,Automatic,Saloon,silver,4550000.0
Suzuki,Wagon R,2018.0,8.0,0.0,800.0,Angoda,Used,Petrol,Automatic,Hatchback,black,6900000.0
Suzuki,Wagon R,2015.0,11.0,106900.0,650.0,Akarawita,Used,Petrol,Automatic,,white,5250000.0
Suzuki,Wagon R,2017.0,9.0,53000.0,650.0,Nittambuwa,Used,Hybrid,Automatic,Hatchback,blue,6250000.0
Daihatsu,Mira,2018.0,8.0,0.0,,Kotahena (Colombo 13),Used,Petrol,Automatic,Hatchback,gray,5450000.0
Toyota,Vitz,2017.0,9.0,55000.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black,7700000.0
Honda,Civic,2018.0,8.0,48000.0,1500.0,Kohuwala,Used,Petrol,Automatic,Sedan,blue,12900000.0
Nissan,AD Wagon,2001.0,25.0,200000.0,1300.0,Bemmulla,Used,Petrol,Automatic,Station wagon,white,3450000.0
Toyota,Aqua,2015.0,11.0,90000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,black,8250000.0
Toyota,Aqua,2014.0,12.0,90905.0,1600.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,blue,7150000.0
Mitsubishi,Lancer,2006.0,20.0,151000.0,1500.0,Nittambuwa,Used,Petrol,Automatic,Saloon,silver,6900000.0
Nissan,Roox,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,white,7575000.0
Suzuki,Alto,2006.0,20.0,0.0,1000.0,Matugama,Used,Petrol,Manual,Hatchback,black,2750000.0
Toyota,Allion,2007.0,19.0,260000.0,1500.0,Homagama,Used,Petrol,Automatic,Sedan,red,7800000.0
Daihatsu,Mira,2024.0,2.0,0.0,660.0,Embilipitiya,Reconditioned,Petrol,Automatic,Hatchback,silver,6990000.0
Suzuki,Wagon R,2024.0,2.0,4000.0,650.0,Kalubowila,Reconditioned,Petrol,Automatic,Hatchback,blue,7800000.0
Suzuki,Spacia,2024.0,2.0,4000.0,650.0,Madawala Bazaar,Brand New,Hybrid,Automatic,Station wagon,white,9375000.0
BMW,5 Series,2013.0,13.0,134000.0,1500.0,Ambalangoda,Used,Diesel,Automatic,Saloon,gold,17100000.0
Perodua,Bezza,2019.0,7.0,128000.0,1000.0,Kurunegala,Used,Petrol,Automatic,Saloon,white,6450000.0
Toyota,Axio,2017.0,9.0,150000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Sedan,white,11200000.0
Toyota,Vitz,2017.0,9.0,113000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black,7300000.0
Toyota,Premio,2019.0,7.0,126000.0,1500.0,Matara,Used,Petrol,Automatic,Sedan,white,16400000.0
Toyota,Aqua,2013.0,13.0,249143.0,1490.0,Siyambalape,Reconditioned,Petrol,Automatic,Sedan,blue,7125000.0
Suzuki,Wagon R,2024.0,2.0,8000.0,650.0,Kurunegala,Brand New,Petrol,Automatic,Hatchback,white,7500000.0
Suzuki,Swift,2017.0,9.0,102000.0,1240.0,Kegalle,Used,Hybrid,Automatic,Hatchback,gray,7800000.0
Suzuki,Spacia,2024.0,2.0,3300.0,650.0,Kurunegala,Brand New,Hybrid,Automatic,,red,9750000.0
Toyota,Passo,2023.0,3.0,0.0,1000.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,beige,8250000.0
Toyota,Vitz,2018.0,8.0,83000.0,1000.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white,8500000.0
Toyota,Prius,2010.0,16.0,180000.0,1500.0,Kadawatha,Used,Hybrid,Automatic,Saloon,purple,8500000.0
Toyota,Vitz,2017.0,9.0,119000.0,1300.0,Dikwella,Used,Petrol,Automatic,Liftback,white,7990000.0
Nissan,March,2000.0,26.0,0.0,990.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,blue,3550000.0
Toyota,Vitz,2016.0,10.0,238000.0,1000.0,Matara,Used,Petrol,Automatic,Hatchback,white,6900000.0
Toyota,Corolla,2002.0,24.0,280000.0,1200.0,Valaichenai,Used,Petrol,Automatic,Saloon,blue,5690000.0
Toyota,Vitz,2005.0,21.0,99312.0,990.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black,4750000.0
Suzuki,Swift,2005.0,21.0,138000.0,1300.0,Maradana (Colombo 10),Used,Petrol,Automatic,Convertible,blue,5250000.0
Nissan,Sunny,1987.0,39.0,300000.0,1500.0,Poddala,Used,Petrol,Manual,Saloon,white,1650000.0
KIA,Rio,2009.0,17.0,,1300.0,Hanwella,Used,Petrol,Manual,Sports,blue,2675000.0
Suzuki,Alto,2015.0,11.0,50000.0,800.0,Kadawatha,Used,Petrol,Manual,Hatchback,black,3775000.0
Toyota,Premio,2008.0,18.0,160000.0,1800.0,Kurunegala,Used,Petrol,Automatic,Liftback,silver,8300000.0
Honda,Civic,2011.0,15.0,235000.0,1799.0,Ambalangoda,Used,Petrol,Automatic,Sedan,gray,6950000.0
Toyota,Mark II,,,0.0,2000.0,Kandy,Used,Petrol,Manual,Sedan,green,1400000.0
Toyota,Aqua,2013.0,13.0,180000.0,1200.0,Athurugiriya,Used,Petrol,Automatic,Sports,silver,7400000.0
Suzuki,Celerio,2015.0,11.0,0.0,998.0,Cinnamon Garden (Colombo 07),Used,Petrol,Automatic,Hatchback,red,4950000.0
Suzuki,Alto,2010.0,16.0,61500.0,800.0,Anuradhapura,Used,Petrol,Manual,Hatchback,orange,3175000.0
Hyundai,Santro,2002.0,24.0,170406.0,1100.0,Delgoda,Used,Petrol,Manual,Hatchback,gold,2390000.0
Honda,Fit,2015.0,11.0,143000.0,1000.0,Kadawatha,Used,Petrol,Automatic,Saloon,red,7800000.0
Suzuki,XBee,2023.0,3.0,6600.0,660.0,Kottawa,Brand New,Hybrid,Automatic,Hatchback,green,10300000.0
Suzuki,Swift,1998.0,28.0,165000.0,1300.0,Piliyandala,Used,Petrol,Manual,Liftback,blue,2495000.0
Suzuki,Alto,2015.0,11.0,160000.0,800.0,Ambalangoda,Used,Petrol,Manual,Hatchback,gray,3800000.0
Toyota,Aqua,2014.0,12.0,180000.0,1500.0,Athurugiriya,Used,Petrol,Automatic,Hatchback,black,7775000.0
Toyota,Aqua,2015.0,11.0,105000.0,1000.0,Nugegoda,Used,Petrol,Automatic,Hatchback,black,8300000.0
Toyota,Prius,2009.0,17.0,125000.0,1600.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,black,8350000.0
Nissan,Sunny,2001.0,25.0,184177.0,1498.0,Kurunegala,Brand New,Petrol,Manual,Saloon,silver,4650000.0
Toyota,Aqua,2014.0,12.0,0.0,1190.0,Colombo Fort (Colombo 01),Used,Petrol,Automatic,Hatchback,white,8050000.0
Toyota,Corolla,2000.0,26.0,105000.0,1490.0,Boralesgamuwa,Used,Petrol,Automatic,Sedan,white,3250000.0
Geely,Panda,2015.0,11.0,0.0,650.0,Polonnaruwa,Reconditioned,Petrol,Manual,Hatchback,silver,3200000.0
Honda,Fit,2014.0,12.0,164547.0,1300.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,white,7700000.0
Suzuki,Estilo,2010.0,16.0,175000.0,998.0,Ratmalana,Used,Petrol,Manual,Hatchback,black,3850000.0
KIA,Picanto,2017.0,9.0,38050.0,1000.0,Wellawatta (Colombo 06),Used,Petrol,Manual,Hatchback,red,6000000.0
Toyota,Starlet,1986.0,40.0,0.0,1400.0,Gonapola Junction,Used,Petrol,Manual,Sedan,black,1650000.0
Toyota,Aqua,2017.0,9.0,0.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,gray,9050000.0
Toyota,Allion,2002.0,24.0,195000.0,1490.0,Negombo,Used,Petrol,Manual,Saloon,silver,6195000.0
Subaru,XV,2014.0,12.0,149000.0,1995.0,Gampaha,Used,Hybrid,Automatic,Hatchback,black,8300000.0
Toyota,Starlet,1997.0,29.0,230000.0,1330.0,Kiribathgoda,Used,Petrol,Automatic,Sports,silver,3675000.0
Suzuki,Alto,2014.0,12.0,179000.0,800.0,Anuradhapura,Used,Petrol,Manual,Hatchback,blue,3585000.0
Toyota,Allion,2016.0,10.0,160000.0,1490.0,Borella (Colombo 08),Used,Petrol,Automatic,Sedan,black,12800000.0
Toyota,Prius,2011.0,15.0,138000.0,1800.0,Hokandara,Reconditioned,Hybrid,Automatic,Hatchback,white,7500000.0
Honda,Civic,2017.0,9.0,82285.0,1000.0,Telijjawila,Used,Petrol,Automatic,,silver,12500000.0
Suzuki,Swift,2003.0,23.0,125250.0,1300.0,Ganemulla,Used,Petrol,Automatic,Hatchback,silver,4500000.0
Toyota,Axio,2015.0,11.0,107000.0,1500.0,Dompe,Used,Hybrid,Automatic,Sedan,purple,9500000.0
Toyota,Axio,2025.0,1.0,0.0,1500.0,Colombo Fort (Colombo 01),Brand New,Hybrid,Automatic,,white,16500000.0
Suzuki,Wagon R,2024.0,2.0,0.0,690.0,Agaliya,Brand New,Hybrid,Automatic,Hatchback,white,7500000.0
Suzuki,Wagon R,2017.0,9.0,115000.0,650.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,blue,6500000.0
Honda,Grace,2014.0,12.0,120000.0,1500.0,Wellampitiya,Used,Petrol,Automatic,Saloon,gray,7800000.0
Daihatsu,Mira,2025.0,1.0,5000.0,660.0,Kottawagama,Brand New,Petrol,Automatic,Liftback,blue,6725000.0
Toyota,Prius,2016.0,10.0,196500.0,1790.0,Kiribathgoda,Used,Hybrid,Automatic,Saloon,beige,13475000.0
Nissan,Sunny,1998.0,28.0,100000.0,1300.0,Yakkala,Used,Petrol,Manual,Saloon,white,2150000.0
Toyota,Aqua,2015.0,11.0,87000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,brown,8200000.0
Toyota,Corolla,2005.0,21.0,120000.0,1259.0,Vavuniya,Used,Petrol,Manual,Saloon,blue,5750000.0
Toyota,Prius,2010.0,16.0,165000.0,1798.0,Ratmalana,Used,Hybrid,Automatic,Sedan,blue,8900000.0
Toyota,Prius,2016.0,10.0,138000.0,1800.0,Hokandara,Used,Petrol,Automatic,Hatchback,white,14000000.0
Toyota,Corolla,2008.0,18.0,128000.0,1600.0,Kurunegala,Used,Petrol,Automatic,Liftback,blue,7350000.0
Toyota,Aqua,2012.0,14.0,132000.0,1500.0,Kiribathgoda,Used,Hybrid,Automatic,Hatchback,blue,6800000.0
Honda,Vezel,2017.0,9.0,203000.0,1490.0,Alutgama,Used,Petrol,Automatic,Hatchback,white,13500000.0
Toyota,Corolla,1996.0,30.0,130000.0,1000.0,Kurunegala,Used,Petrol,Manual,Convertible,white,3400000.0
Daihatsu,Charade,2000.0,26.0,75000.0,1300.0,Rajagiriya,Used,Petrol,Other,Liftback,blue,3350000.0
Suzuki,Swift,2009.0,17.0,170000.0,1300.0,Waikkal,Used,Petrol,Automatic,Hatchback,black,5350000.0
Perodua,Elite,2011.0,15.0,100000.0,800.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,silver,4400000.0
Renault,KWID,2018.0,8.0,89000.0,800.0,Ja-Ela,Used,Petrol,Manual,Hatchback,red,3800000.0
Toyota,Yaris,2024.0,2.0,2000.0,1000.0,Gampaha,Reconditioned,Petrol,Automatic,Hatchback,white,9700000.0
Daihatsu,Taft,2025.0,1.0,0.0,990.0,Kottawa,Brand New,Petrol,Automatic,Liftback,black,7800000.0
Micro,Trend,2012.0,14.0,88000.0,1075.0,Kaduwela,Used,Petrol,Manual,Hatchback,white,1795000.0
Suzuki,Celerio,2015.0,11.0,86000.0,1000.0,Akkarayankulam,Used,Petrol,Automatic,Hatchback,white,5450000.0
BMW,4 Series,2014.0,12.0,,1500.0,Kohuwala,Used,Petrol,Automatic,Sedan,black,25500000.0
Honda,N WGN,2016.0,10.0,90000.0,660.0,Matale,Used,Petrol,Automatic,Hatchback,purple,6250000.0
Daihatsu,Mira,2024.0,2.0,0.0,660.0,Kurunegala,Brand New,Petrol,Manual,Liftback,white,7000000.0
Suzuki,Wagon R,2024.0,2.0,9500.0,650.0,Kalubowila,Reconditioned,Petrol,Automatic,Hatchback,gray,7800000.0
Toyota,Axio,2016.0,10.0,138000.0,1500.0,Kurunegala,Reconditioned,Hybrid,Automatic,Saloon,silver,10300000.0
Honda,City,2025.0,1.0,0.0,1490.0,Kohuwala,Brand New,Petrol,Automatic,Sedan,white,14350000.0
Mitsubishi,Lancer,2004.0,22.0,250000.0,1300.0,Anuradhapura,Used,Petrol,Automatic,Convertible,navy,6800000.0
Nissan,FB 15,2003.0,23.0,130828.0,1490.0,Pannala,Used,Petrol,Automatic,Sedan,white,4600000.0
Suzuki,Wagon R,2024.0,2.0,8000.0,660.0,Boralesgamuwa,Brand New,Petrol,Automatic,Hatchback,black,7390000.0
Daihatsu,Taft,2024.0,2.0,6000.0,650.0,Mudungoda,Brand New,Petrol,Automatic,Hatchback,beige,8600000.0
Suzuki,Wagon R,2024.0,2.0,6369.0,660.0,Anuradhapura,Brand New,Hybrid,Automatic,Hatchback,beige,7350000.0
Suzuki,Alto,2015.0,11.0,117000.0,658.0,Ambalangoda,Used,Petrol,Automatic,Hatchback,black,5050000.0
Suzuki,Wagon R,2015.0,11.0,109000.0,650.0,Wellawatta (Colombo 06),Used,Petrol,Automatic,Hatchback,purple,5800000.0
Toyota,Corona,1996.0,30.0,0.0,,Anuradhapura,Used,Petrol,Automatic,Liftback,white,3400000.0
Toyota,Vitz,1999.0,27.0,0.0,990.0,Panadura,Used,Petrol,Automatic,Hatchback,white,4195000.0
Toyota,Premio,2016.0,10.0,142000.0,1500.0,Anuradhapura,Used,Petrol,Automatic,Liftback,white,14800000.0
Honda,N BOX,2023.0,3.0,13500.0,660.0,Kottawa,Brand New,Petrol,Automatic,Hatchback,silver,7790000.0
Mitsubishi,eK,2016.0,10.0,23000.0,650.0,Maharagama,Used,Petrol,Automatic,Station wagon,pink,5350000.0
Honda,Grace,2014.0,12.0,146000.0,1500.0,Rajagiriya,Used,Petrol,Automatic,Hatchback,white,9750000.0
Suzuki,Wagon R,2018.0,8.0,61000.0,658.0,Batticaloa,Used,Petrol,Automatic,Hatchback,white,6950000.0
Nissan,Dayz,2023.0,3.0,25000.0,600.0,Gampaha,Brand New,Petrol,Automatic,Hatchback,red,6650000.0
Perodua,Elite,2011.0,15.0,0.0,650.0,Nikaweratiya,Used,Petrol,Automatic,Hatchback,black,4300000.0
Tata,Nano,2016.0,10.0,120000.0,660.0,Adampan,Used,Petrol,Automatic,Hatchback,red,1400000.0
Suzuki,Alto,2015.0,11.0,84000.0,800.0,Galle,Used,Petrol,Manual,Hatchback,black,3450000.0
Toyota,Prius,2013.0,13.0,116000.0,1790.0,Embilipitiya,Used,Hybrid,Automatic,Hatchback,silver,9700000.0
Mazda,Familia,2001.0,25.0,210000.0,1500.0,Panadura,Used,Petrol,Automatic,Saloon,white,3600000.0
Toyota,Axio,2007.0,19.0,75000.0,1300.0,Ganemulla,Used,Petrol,Manual,Liftback,silver,7500000.0
Micro,Panda,2015.0,11.0,0.0,1000.0,Anuradhapura,Used,Petrol,Manual,Hatchback,gray,3100000.0
Micro,Panda,2015.0,11.0,80258.0,1000.0,Marawila,Used,Petrol,Manual,Hatchback,silver,3150000.0
Honda,Fit,2011.0,15.0,139000.0,1330.0,Kalpitiya,Used,Hybrid,Automatic,Hatchback,green,6800000.0
Suzuki,Maruti,2006.0,20.0,0.0,800.0,Pilimatalawa,Used,Petrol,Manual,,gray,2095000.0
Honda,Civic,2012.0,14.0,0.0,1800.0,Kirulapone,Used,Petrol,Manual,Saloon,gray,6700000.0
Suzuki,Wagon R,2018.0,8.0,65000.0,650.0,Kalmunai,Used,Hybrid,Automatic,Sedan,white,6980000.0
Daihatsu,Mira,2017.0,9.0,88000.0,650.0,Kalagedihena,Used,Petrol,Automatic,Sedan,brown,5490000.0
Micro,Panda,2016.0,10.0,30200.0,1300.0,Morontuduwa,Used,Petrol,Manual,Hatchback,white,3550000.0
Toyota,Allion,2004.0,22.0,168000.0,1500.0,Ambalangoda,Used,Petrol,Automatic,Sedan,red,6500000.0
Suzuki,Wagon R,2025.0,1.0,0.0,650.0,Kandy,Brand New,Hybrid,Automatic,Hatchback,white,8800000.0
Honda,Fit,2014.0,12.0,150000.0,1496.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,white,7650000.0
Suzuki,Alto,2024.0,2.0,2200.0,660.0,Nugegoda,Brand New,Petrol,Automatic,Hatchback,silver,6500000.0
Suzuki,Alto,2010.0,16.0,200000.0,660.0,Matale,Used,Petrol,Manual,Hatchback,red,3000000.0
Daihatsu,Taft,2023.0,3.0,0.0,660.0,Kurunegala,Brand New,Hybrid,Manual,Station wagon,blue,8200000.0
Toyota,Prius,2011.0,15.0,134500.0,1790.0,Dehiwala,Used,Hybrid,Automatic,Sedan,silver,8590000.0
Suzuki,Alto,2015.0,11.0,0.0,650.0,Pannala,Used,Petrol,Manual,Hatchback,white,3800000.0
Suzuki,XBee,2023.0,3.0,6600.0,660.0,Kottawa,Reconditioned,Hybrid,Automatic,Hatchback,other,9350000.0
Hyundai,Eon,2013.0,13.0,150000.0,990.0,Ampara,Used,Petrol,Manual,Hatchback,red,3300000.0
Toyota,Prius,2013.0,13.0,147000.0,1800.0,Maspotha,Used,Hybrid,Automatic,Hatchback,silver,10500000.0
Suzuki,Wagon R,2024.0,2.0,0.0,650.0,Mawathagama,Brand New,Petrol,Automatic,Station wagon,white,7200000.0
Suzuki,Wagon R,2025.0,1.0,1300.0,650.0,Yakkala,Reconditioned,Petrol,Automatic,Hatchback,white,7750000.0
Nissan,N 16,1996.0,30.0,212000.0,1500.0,Boralesgamuwa,Used,Petrol,Manual,Saloon,white,3000000.0
Toyota,Yaris,2025.0,1.0,0.0,1000.0,Kalubowila,Brand New,Petrol,Automatic,Hatchback,white,10500000.0
Toyota,Aqua,2016.0,10.0,136000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,Liftback,blue,7800000.0
Toyota,Vios,2004.0,22.0,250000.0,1000.0,Homagama,Used,Petrol,Automatic,Hatchback,black,5300000.0
Suzuki,Alto,2016.0,10.0,41000.0,800.0,Kalmunai,Used,Petrol,Manual,Hatchback,gray,4350000.0
Suzuki,Wagon R,2014.0,12.0,130000.0,650.0,Panadura,Used,Hybrid,Automatic,Hatchback,silver,5550000.0
Chevrolet,Aveo,2011.0,15.0,150000.0,1200.0,Matale,Used,Petrol,Manual,Saloon,red,3900000.0
Toyota,Aqua,2012.0,14.0,139000.0,1500.0,Chilaw,Used,Hybrid,Automatic,Liftback,silver,7150000.0
Toyota,Premio,2019.0,7.0,0.0,1500.0,Nugegoda,Used,Petrol,Automatic,Sedan,white,18550000.0
KIA,Picanto,2016.0,10.0,72000.0,1000.0,Athurugiriya,Brand New,Petrol,Automatic,Hatchback,red,5300000.0
Toyota,Axio,2017.0,9.0,198000.0,1500.0,Ambalangoda,Used,Hybrid,Automatic,,white,12100000.0
Suzuki,Hustler,2024.0,2.0,0.0,650.0,Mawathagama,Brand New,Petrol,Automatic,Station wagon,white,8900000.0
Nissan,Almera,2024.0,2.0,0.0,1000.0,Kalubowila,Brand New,Petrol,Automatic,Saloon,silver,13100000.0
Toyota,Corolla,1986.0,40.0,1000.0,1300.0,Kuruwita,Used,Petrol,Manual,Hatchback,blue,1685000.0
Mercedes Benz,A250,2023.0,3.0,7000.0,1330.0,Kohuwala,Brand New,Petrol,Automatic,Sedan,black,28700000.0
Suzuki,Esteem,1998.0,28.0,0.0,1320.0,Kaduwela,Used,Petrol,Automatic,Station wagon,yellow,1850000.0
Mitsubishi,Lancer,1988.0,38.0,0.0,1470.0,Pannala,Used,Petrol,Manual,,white,1250000.0
Perodua,Elite,2013.0,13.0,100000.0,,Maharagama,Used,Petrol,Automatic,Saloon,black,4100000.0
Suzuki,Wagon R,2015.0,11.0,137000.0,690.0,Colombo Fort (Colombo 01),Used,Petrol,Manual,Hatchback,white,5700000.0
Daihatsu,Taft,2023.0,3.0,0.0,660.0,Angoda,Brand New,Petrol,Automatic,Station wagon,white,7900000.0
Suzuki,Wagon R,2017.0,9.0,87000.0,1500.0,Boralesgamuwa,Used,Hybrid,Automatic,Liftback,black,5800000.0
Toyota,Aqua,2013.0,13.0,124000.0,1496.0,Ambalangoda,Used,Hybrid,Automatic,Hatchback,black,8750000.0
Suzuki,Wagon R,2024.0,2.0,4054.0,660.0,Kegalle,Brand New,Petrol,Automatic,Hatchback,blue,7500000.0
Honda,N BOX,2025.0,1.0,0.0,650.0,Dehiwala,Brand New,Petrol,Automatic,Hatchback,white,8950000.0
Honda,Civic,2017.0,9.0,75000.0,1000.0,Bandaragama,Used,Petrol,Automatic,Hatchback,black,12900000.0
Subaru,Pleo,2023.0,3.0,7500.0,658.0,Narammala,Reconditioned,Petrol,Automatic,Hatchback,red,5900000.0
Mitsubishi,Lancer,1992.0,34.0,250000.0,1500.0,Battaramulla,Used,Petrol,Manual,Sedan,blue,3380000.0
Toyota,Axio,2018.0,8.0,145000.0,1500.0,Tangalla,Used,Hybrid,Automatic,Liftback,white,12500000.0
Toyota,Corolla,2019.0,7.0,93000.0,1490.0,Homagama,Used,Hybrid,Automatic,Sedan,red,13000000.0
Suzuki,Wagon R,2024.0,2.0,17567.0,650.0,Negombo,Brand New,Petrol,Automatic,Hatchback,white,7400000.0
Suzuki,Wagon R,2015.0,11.0,90000.0,1490.0,Balangoda,Used,Petrol,Automatic,Hatchback,white,5400000.0
Toyota,Passo,2023.0,3.0,10000.0,1000.0,Rajagiriya,Used,Petrol,Automatic,Station wagon,green,8100000.0
Suzuki,Alto,2015.0,11.0,46000.0,680.0,Badulla,Reconditioned,Petrol,Manual,Hatchback,gray,3350000.0
Suzuki,Wagon R,2018.0,8.0,90000.0,650.0,Angoda,Used,Petrol,Automatic,Hatchback,silver,6850000.0
Toyota,Premio,2013.0,13.0,125000.0,1000.0,Kurunegala,Used,Petrol,Automatic,Hatchback,white,10600000.0
Daihatsu,Taft,2023.0,3.0,6600.0,660.0,Kottawa,Reconditioned,Petrol,Automatic,Hatchback,purple,7600000.0
Toyota,Wigo,2018.0,8.0,136000.0,1000.0,Moratuwa,Used,Petrol,Automatic,Hatchback,white,5650000.0
Honda,Fit,2008.0,18.0,194047.0,1330.0,Moratuwa,Used,Petrol,Automatic,Hatchback,black,5550000.0
Suzuki,Wagon R,2025.0,1.0,0.0,658.0,Kurunegala,Brand New,Petrol,Automatic,Hatchback,blue,7250000.0
Mercedes Benz,E200,1998.0,28.0,94000.0,2000.0,Wellawatta (Colombo 06),Used,Petrol,Manual,Saloon,black,5500000.0
Toyota,Prius,2012.0,14.0,66000.0,1796.0,Naula,Used,Hybrid,Automatic,Saloon,silver,12150000.0
Honda,Fit,2013.0,13.0,132000.0,1496.0,Negombo,Used,Hybrid,Automatic,Hatchback,white,9100000.0
Renault,KWID,2018.0,8.0,40000.0,1000.0,Ambalangoda,Used,Petrol,Manual,Hatchback,red,4000000.0
Suzuki,Wagon R,2018.0,8.0,0.0,1500.0,Kalutara,Used,Petrol,Automatic,Hatchback,silver,8000000.0
Chery,QQ,2006.0,20.0,129000.0,800.0,Kelaniya,Used,Petrol,Automatic,Hatchback,orange,1600000.0
Nissan,Tiida,2004.0,22.0,159000.0,1500.0,Malabe,Used,Petrol,Automatic,Hatchback,silver,5275000.0
Tata,Tiago,2023.0,3.0,35000.0,,Maharagama,Used,Electric,Automatic,Liftback,white,7900000.0
Mazda,323,2003.0,23.0,140000.0,1000.0,Pilessa,Used,Petrol,Automatic,Saloon,gray,3850000.0
Suzuki,Spacia,2017.0,9.0,72700.0,960.0,Gampaha,Used,Petrol,Automatic,Hatchback,yellow,6450000.0
Mazda,Flair,2025.0,1.0,0.0,658.0,Yakkala,Brand New,Petrol,Automatic,,other,7875000.0
